timestamp_ms,price,size,side,is_buyer_maker,event_flags
3924408443,2286.08000000,0.00450000,BUY,false,
3924408444,2286.08000000,0.00220000,BUY,false,
3924408445,2286.08000000,0.00220000,BUY,false,
3924408446,2286.08000000,0.00220000,BUY,false,
3924408447,2286.08000000,0.00220000,BUY,false,
3924408448,2286.09000000,0.30340000,BUY,false,
3924408449,2286.09000000,0.43440000,BUY,false,LARGE
3924408450,2286.09000000,0.43700000,BUY,false,
3924408451,2286.09000000,0.42900000,BUY,false,
3924408452,2286.09000000,0.00220000,BUY,false,
3924408453,2286.09000000,0.00220000,BUY,false,
3924408454,2286.09000000,0.55620000,BUY,false,LARGE
3924408455,2286.09000000,0.00240000,BUY,false,
3924408456,2286.09000000,0.00450000,BUY,false,
3924408457,2286.09000000,0.00230000,BUY,false,
3924408458,2286.09000000,0.00230000,BUY,false,
3924408459,2286.09000000,1.32600000,BUY,false,LARGE
3924408460,2286.09000000,0.00450000,BUY,false,
3924408461,2286.09000000,1.08680000,BUY,false,LARGE
3924408462,2286.09000000,0.00220000,BUY,false,
3924408463,2286.09000000,0.00220000,BUY,false,
3924408464,2286.10000000,0.00240000,BUY,false,
3924408465,2286.10000000,0.00230000,BUY,false,
3924408466,2286.10000000,0.00230000,BUY,false,
3924408467,2286.11000000,0.00230000,BUY,false,
3924408468,2286.11000000,0.00230000,BUY,false,
3924408469,2286.11000000,0.00240000,BUY,false,
3924408470,2286.11000000,0.00230000,BUY,false,
3924408471,2286.12000000,0.00220000,BUY,false,
3924408472,2286.12000000,0.19600000,BUY,false,
3924408473,2286.12000000,0.00240000,BUY,false,
3924408474,2286.12000000,0.00220000,BUY,false,
3924408475,2286.12000000,0.00220000,BUY,false,
3924408476,2286.12000000,0.00220000,BUY,false,
3924408477,2286.12000000,0.00220000,BUY,false,
3924408478,2286.13000000,0.00220000,BUY,false,
3924408479,2286.13000000,0.00220000,BUY,false,
3924408480,2286.13000000,0.00220000,BUY,false,
3924408481,2286.13000000,0.00230000,BUY,false,
3924408482,2286.13000000,0.00270000,BUY,false,
3924408483,2286.13000000,0.00220000,BUY,false,
3924408484,2286.13000000,0.00220000,BUY,false,
3924408485,2286.13000000,0.00230000,BUY,false,
3924408486,2286.13000000,0.00230000,BUY,false,
3924408487,2286.13000000,0.00240000,BUY,false,
3924408488,2286.13000000,0.00220000,BUY,false,
3924408489,2286.13000000,0.00220000,BUY,false,
3924408490,2286.13000000,0.00220000,BUY,false,
3924408491,2286.13000000,0.00220000,BUY,false,
3924408492,2286.13000000,0.00230000,BUY,false,
3924408493,2286.13000000,0.00220000,BUY,false,
3924408494,2286.13000000,0.00220000,BUY,false,
3924408495,2286.13000000,0.00220000,BUY,false,
3924408496,2286.13000000,0.00220000,BUY,false,
3924408497,2286.13000000,0.00220000,BUY,false,
3924408498,2286.13000000,0.00220000,BUY,false,
3924408499,2286.14000000,0.32800000,BUY,false,
3924408500,2286.14000000,0.00240000,BUY,false,
3924408501,2286.15000000,0.00220000,BUY,false,
3924408502,2286.15000000,0.00240000,BUY,false,
3924408503,2286.15000000,0.00220000,BUY,false,
3924408504,2286.16000000,0.00220000,BUY,false,
